Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
158,Lemon,Kenshi Yonezu,23140,https://open.spotify.com/track/35KlorpQ6LQVVslvlcu1gN,12/27/2019,1/3/2020,Hong Kong
159,Futsal Shuffle 2020,Lil Uzi Vert,22925,https://open.spotify.com/track/2Ec33AVlkTTq8BHFgBTdQs,12/27/2019,1/3/2020,Hong Kong
160,永遠飛行模式,Dear Jane,22848,https://open.spotify.com/track/62Fq89muy8ASOH0IQJvb3T,12/27/2019,1/3/2020,Hong Kong
161,二零一九,LMF,22618,https://open.spotify.com/track/4fmG42n0nqDuf6BO8J2qrK,12/27/2019,1/3/2020,Hong Kong
162,可惜沒如果,JJ Lin,22590,https://open.spotify.com/track/6WoQzK5Exbfcmow1AoNRkl,12/27/2019,1/3/2020,Hong Kong
163,Some Things Never Change,Kristen Bell,22523,https://open.spotify.com/track/4Xbotg4PCLJw9cDx2dtZLK,12/27/2019,1/3/2020,Hong Kong
164,You Need To Calm Down,Taylor Swift,22383,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,12/27/2019,1/3/2020,Hong Kong
165,No Idea,Don Toliver,22360,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,12/27/2019,1/3/2020,Hong Kong
166,單車,Eason Chan,22343,https://open.spotify.com/track/2AllsVsmrJkEwXPXwDBCQu,12/27/2019,1/3/2020,Hong Kong
167,"我是如此相信 (天火電影主題曲) - Movie ""Sky Fire"" Theme Song",Jay Chou,22320,https://open.spotify.com/track/4olLtprgPPGUJK4P5bRcgI,12/27/2019,1/3/2020,Hong Kong
168,再不再見,C AllStar,22245,https://open.spotify.com/track/1kcNUj4udKEFesxdclbh8n,12/27/2019,1/3/2020,Hong Kong
169,Blueming,IU,22212,https://open.spotify.com/track/4Dr2hJ3EnVh2Aaot6fRwDO,12/27/2019,1/3/2020,Hong Kong
170,她說,JJ Lin,22196,https://open.spotify.com/track/632VyMrvhsHIsO4zq9khts,12/27/2019,1/3/2020,Hong Kong
171,天梯,C AllStar,22174,https://open.spotify.com/track/18zIfBQi4akd3aiTMlvYEY,12/27/2019,1/3/2020,Hong Kong
172,Always Remember Us This Way,Lady Gaga,22127,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,12/27/2019,1/3/2020,Hong Kong
173,長相廝守,ToNick,21940,https://open.spotify.com/track/44TjgDPUGUqU3ylA8tBkVf,12/27/2019,1/3/2020,Hong Kong
174,All Is Found,Evan Rachel Wood,21932,https://open.spotify.com/track/61HVbcNeRACZpyvHrc3AnD,12/27/2019,1/3/2020,Hong Kong
175,紅綠燈,Stephanie Cheng,21929,https://open.spotify.com/track/4gC2tQiPM301RiugLqvLBv,12/27/2019,1/3/2020,Hong Kong
176,Tonight,AGA,21813,https://open.spotify.com/track/4UOaRXM0YgOpWsE1fsWb9u,12/27/2019,1/3/2020,Hong Kong
177,龍舌蘭,Eason Chan,21758,https://open.spotify.com/track/2yJuzhRAp75De9QFcR0qXl,12/27/2019,1/3/2020,Hong Kong
178,RITMO (Bad Boys For Life),Black Eyed Peas,21736,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,12/27/2019,1/3/2020,Hong Kong
179,Say You Won't Let Go,James Arthur,21616,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,12/27/2019,1/3/2020,Hong Kong
180,差不多姑娘,G.E.M.,21558,https://open.spotify.com/track/1bxeQQXenRYsdXtiQr5Iko,12/27/2019,1/3/2020,Hong Kong
181,演員,Joker Xue,21505,https://open.spotify.com/track/6LunoYd3xpZ19sICOXS8Xd,12/27/2019,1/3/2020,Hong Kong
