Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
155,RITMO (Bad Boys For Life),Black Eyed Peas,639587,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc,10/23/2020,10/30/2020,Mexico
156,Mente Positiva,Junior H,638700,https://open.spotify.com/track/3WQilym5Vi4ypxb70vx0eY,10/23/2020,10/30/2020,Mexico
157,Te Olvidé,Alejandro Fernández,628659,https://open.spotify.com/track/0zRc5cHuMrulujN8t1XbYE,10/23/2020,10/30/2020,Mexico
158,Arriba,Natanael Cano,627300,https://open.spotify.com/track/6MOjqs7ngSnZz3J5GZLAfm,10/23/2020,10/30/2020,Mexico
159,Circles,Post Malone,624459,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,10/23/2020,10/30/2020,Mexico
160,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,618645,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,10/23/2020,10/30/2020,Mexico
161,La Escuela No Me Gustó,Adriel Favela,614785,https://open.spotify.com/track/4qArKIA7dnmdushoBlkV94,10/23/2020,10/30/2020,Mexico
162,Tú,Los Elegantes de Jerez,612667,https://open.spotify.com/track/5GkeaIeCEfB0LOqk7sIVHQ,10/23/2020,10/30/2020,Mexico
163,Chachachá,Jósean Log,611214,https://open.spotify.com/track/6aommJFM8i3iT4inKuDSXh,10/23/2020,10/30/2020,Mexico
164,Por Mi No Te Detengas,Banda MS de Sergio Lizárraga,611065,https://open.spotify.com/track/3mV5TTtHnXUeOzRkyFKsVl,10/23/2020,10/30/2020,Mexico
165,Flexin',Lit Killah,607413,https://open.spotify.com/track/0hwEhPxCBLKiqeBMZavGAv,10/23/2020,10/30/2020,Mexico
166,Lost on You,LP,607015,https://open.spotify.com/track/3SqvR3HYLlCTYzbDXJ52OC,10/23/2020,10/30/2020,Mexico
167,Ella,Junior H,606530,https://open.spotify.com/track/0tKl8ZVM6xJkhznvJAS3Nq,10/23/2020,10/30/2020,Mexico
168,Que Sea,Joan Sebastian,604673,https://open.spotify.com/track/4yKC4OVtG5Z9nIX98r7SQp,10/23/2020,10/30/2020,Mexico
169,Sigues Con El - Remix,Arcangel,604559,https://open.spotify.com/track/5HokHzcT1yQtsy7lLagEiA,10/23/2020,10/30/2020,Mexico
170,Te Ire A Buscar,Santa Fe Klan,599401,https://open.spotify.com/track/3elpkpwYlmUbuvmVps08lJ,10/23/2020,10/30/2020,Mexico
171,Reloj,Rauw Alejandro,599144,https://open.spotify.com/track/7r9ZhitdQBONTFOiJW5mr8,10/23/2020,10/30/2020,Mexico
172,El Circo,El Fantasma,598843,https://open.spotify.com/track/66SvxvblhUIEL6awyLMGL2,10/23/2020,10/30/2020,Mexico
173,Amargo Adiós,Inspector,596238,https://open.spotify.com/track/0zCOT028cU3DeCqN1G18wE,10/23/2020,10/30/2020,Mexico
174,Mood (feat. iann dior),24kGoldn,593269,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,10/23/2020,10/30/2020,Mexico
175,Breaking Me,Topic,588984,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,10/23/2020,10/30/2020,Mexico
176,El Amor de Mi Vida,La Adictiva Banda San José de Mesillas,587276,https://open.spotify.com/track/2xxq5LXFBFyawPChsOOWVu,10/23/2020,10/30/2020,Mexico
177,Quizas,Rich Music LTD,586399,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,10/23/2020,10/30/2020,Mexico
178,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,586279,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM,10/23/2020,10/30/2020,Mexico
179,Lovesick Girls,BLACKPINK,586041,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,10/23/2020,10/30/2020,Mexico
180,Amantes y Amigos,Arcangel,585773,https://open.spotify.com/track/3yoDVeVWIPSuH1IolXKA0X,10/23/2020,10/30/2020,Mexico
181,Tattoo,Rauw Alejandro,584602,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d,10/23/2020,10/30/2020,Mexico
182,Decepciones,Alejandro Fernández,583642,https://open.spotify.com/track/2LTYkSso5VAfdqzqjprOcH,10/23/2020,10/30/2020,Mexico
183,Por Debajo De La Mesa,Luis Miguel,582028,https://open.spotify.com/track/4FqfHVML025cwjfhAOFbfa,10/23/2020,10/30/2020,Mexico
184,Ya Me Enteré,Reik,581996,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,10/23/2020,10/30/2020,Mexico
185,Devuélveme a mi chica,Hombres G,578470,https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190,10/23/2020,10/30/2020,Mexico
186,death bed (coffee for your head),Powfu,575766,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,10/23/2020,10/30/2020,Mexico
187,Desconocidos,Mau y Ricky,574812,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,10/23/2020,10/30/2020,Mexico
188,Mi Vida,DLD,574126,https://open.spotify.com/track/4f6bE40jl7zuFJ3cOCwaI1,10/23/2020,10/30/2020,Mexico
189,No Elegi Conocerte,Banda MS de Sergio Lizárraga,573405,https://open.spotify.com/track/7EY91l11hOnYIytcxFgvDN,10/23/2020,10/30/2020,Mexico
190,Every Breath You Take,The Police,572807,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,10/23/2020,10/30/2020,Mexico
191,Rosas,La Oreja de Van Gogh,572016,https://open.spotify.com/track/4waqcUQWdj0yH26STWl2Rq,10/23/2020,10/30/2020,Mexico
192,UN PESO,J Balvin,566391,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa,10/23/2020,10/30/2020,Mexico
193,Soltera - Remix,Lunay,564774,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z,10/23/2020,10/30/2020,Mexico
194,Say So,Doja Cat,564059,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,10/23/2020,10/30/2020,Mexico
195,Hasta Que Me Olvides,Luis Miguel,563895,https://open.spotify.com/track/6vPAmoERUMRoTZaCCSWQ12,10/23/2020,10/30/2020,Mexico
196,Canela,Nanpa Básico,562379,https://open.spotify.com/track/1yTJg3lyUPmwbnve82twH5,10/23/2020,10/30/2020,Mexico
197,La Dosis Perfecta,Panteon Rococo,562286,https://open.spotify.com/track/5bymCzswBkt0deeD1hlTIq,10/23/2020,10/30/2020,Mexico
198,Vámonos a Marte,Kevin Kaarl,561614,https://open.spotify.com/track/2TzkIzgzIHhewMxyh1u4hh,10/23/2020,10/30/2020,Mexico
199,Como Una Novela,Los Acosta,559506,https://open.spotify.com/track/43Z6YxVTYyr5ewyo2uepdy,10/23/2020,10/30/2020,Mexico
200,El Sol No Regresa,La Quinta Estacion,559275,https://open.spotify.com/track/2awKQgW88iq9jFM54VaCAp,10/23/2020,10/30/2020,Mexico
1,Dakiti,Bad Bunny,8622859,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS,10/30/2020,11/6/2020,Mexico
2,Hawái,Maluma,6233693,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp,10/30/2020,11/6/2020,Mexico
3,Relación - Remix,Sech,3955245,https://open.spotify.com/track/35UUpTmrcFXNIVIN26ujXl,10/30/2020,11/6/2020,Mexico
4,Se Te Nota (with Guaynaa),Lele Pons,3858037,https://open.spotify.com/track/11EnQRgRMJwMAesfkB5pnu,10/30/2020,11/6/2020,Mexico
5,La Tóxica,Farruko,3429089,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv,10/30/2020,11/6/2020,Mexico
6,Vida de Rico,Camilo,3018588,https://open.spotify.com/track/73nAK3HgQK8dak83Y2WQ8F,10/30/2020,11/6/2020,Mexico
7,Parce (feat. Justin Quiles),Maluma,2911086,https://open.spotify.com/track/4RJz8NfIe09gpKMiRUWKhJ,10/30/2020,11/6/2020,Mexico
8,La Curiosidad,Jay Wheeler,2782748,https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz,10/30/2020,11/6/2020,Mexico
