,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
30,Бели Нощи (feat. D3MO),Billy Hlapeto,11550,https://open.spotify.com/track/0WAJMHi3i8cGl7nj5jaIc0,10/16/2020,10/23/2020,Bulgaria
31,Dynamite,BTS,11388,https://open.spotify.com/track/0t1kP63rueHleOhQkYSXFY,10/16/2020,10/23/2020,Bulgaria
32,Million,Anelia,11381,https://open.spotify.com/track/2WdSG9V5Pgxb0lNXVmzm7k,10/16/2020,10/23/2020,Bulgaria
33,Laugh Now Cry Later (feat. Lil Durk),Drake,11333,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI,10/16/2020,10/23/2020,Bulgaria
34,SICKO MODE,Travis Scott,11276,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,10/16/2020,10/23/2020,Bulgaria
35,Mood Swings (feat. Lil Tjay),Pop Smoke,11166,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm,10/16/2020,10/23/2020,Bulgaria
36,The Box,Roddy Ricch,10843,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,10/16/2020,10/23/2020,Bulgaria
37,Deep End,Fousheé,10841,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,10/16/2020,10/23/2020,Bulgaria
38,Life Is Good (feat. Drake),Future,10559,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3,10/16/2020,10/23/2020,Bulgaria
39,Дивана,Medi,10533,https://open.spotify.com/track/5KhisjtC9RpYuwpGs8eG60,10/16/2020,10/23/2020,Bulgaria
40,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",Jack Harlow,10520,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC,10/16/2020,10/23/2020,Bulgaria
41,Runnin,21 Savage,10485,https://open.spotify.com/track/5SWnsxjhdcEDc7LJjq9UHk,10/16/2020,10/23/2020,Bulgaria
42,Savage Love (Laxed - Siren Beat),Jawsh 685,10344,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,10/16/2020,10/23/2020,Bulgaria
43,Проблем,Konstantin,10043,https://open.spotify.com/track/6cFnPXiP22nmwG5LjGXnBS,10/16/2020,10/23/2020,Bulgaria
44,THE SCOTTS,THE SCOTTS,9901,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk,10/16/2020,10/23/2020,Bulgaria
45,Got It On Me,Pop Smoke,9867,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,10/16/2020,10/23/2020,Bulgaria
46,Hate The Way (feat. blackbear),G-Eazy,9772,https://open.spotify.com/track/3QGppKBPd9gHOgHJzRbVIw,10/16/2020,10/23/2020,Bulgaria
47,Blueberry Faygo,Lil Mosey,9677,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW,10/16/2020,10/23/2020,Bulgaria
48,Angazhimenti,Emrah,9624,https://open.spotify.com/track/5K5NYKoRg3fJCqXt5Bb3gZ,10/16/2020,10/23/2020,Bulgaria
49,Heather,Conan Gray,9624,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,10/16/2020,10/23/2020,Bulgaria
50,Paranoya,Vanya,9537,https://open.spotify.com/track/4ix0ntu244dcdAoSml7trs,10/16/2020,10/23/2020,Bulgaria
51,GREECE (feat. Drake),DJ Khaled,9435,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad,10/16/2020,10/23/2020,Bulgaria
52,GPS-A feat. Tedi Aleksandrova,Dessita,9387,https://open.spotify.com/track/5oqf078enQDAmnC3yspLMm,10/16/2020,10/23/2020,Bulgaria
53,Поредната цигара,Dessita,9316,https://open.spotify.com/track/3zF91nuE7bEP6POLHdYF3k,10/16/2020,10/23/2020,Bulgaria
54,Toi,Danna,9133,https://open.spotify.com/track/2C6ij9W4mmv0IYtX8L6ErW,10/16/2020,10/23/2020,Bulgaria
55,Holy (feat. Chance The Rapper),Justin Bieber,8975,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy,10/16/2020,10/23/2020,Bulgaria
56,Lonely (with benny blanco),Justin Bieber,8968,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,10/16/2020,10/23/2020,Bulgaria
57,Wonder,Shawn Mendes,8948,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,10/16/2020,10/23/2020,Bulgaria
58,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,8870,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,10/16/2020,10/23/2020,Bulgaria
59,Levitating (feat. DaBaby),Dua Lipa,8808,https://open.spotify.com/track/6OqrJqDMu15AGJHJazg9Nr,10/16/2020,10/23/2020,Bulgaria
60,Toosie Slide,Drake,8805,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,10/16/2020,10/23/2020,Bulgaria
61,Бумер 7,FYRE,8790,https://open.spotify.com/track/4BUCWBzlFMKqWpsHTkjMtl,10/16/2020,10/23/2020,Bulgaria
62,За всички бивши,Galin,8770,https://open.spotify.com/track/1exkK673bBDyyRANB5tEpL,10/16/2020,10/23/2020,Bulgaria
63,OUT WEST (feat. Young Thug),JACKBOYS,8609,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw,10/16/2020,10/23/2020,Bulgaria
64,Piyan,Preslava,8528,https://open.spotify.com/track/1iIIsJlKQW7E4eLw7x5XOI,10/16/2020,10/23/2020,Bulgaria
65,UN DIA (ONE DAY) (Feat. Tainy),J Balvin,8455,https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e,10/16/2020,10/23/2020,Bulgaria
66,Diamonds,Sam Smith,8139,https://open.spotify.com/track/5hvwx5i67IwnCkjl9VHkNv,10/16/2020,10/23/2020,Bulgaria
67,Вивалди,Boro Purvi,8135,https://open.spotify.com/track/0dLjHWPtD8tOLw7Y3i5xJM,10/16/2020,10/23/2020,Bulgaria
68,Ne se otkazvat,DENIS TEOFIKOV,8027,https://open.spotify.com/track/3tHQCaaMJ0TTTdNHcmSVpC,10/16/2020,10/23/2020,Bulgaria
69,Prosto sex,Galin,8019,https://open.spotify.com/track/7AYf4DucWVvjm5NQy8paAl,10/16/2020,10/23/2020,Bulgaria
70,Put Your Records On,Ritt Momney,7981,https://open.spotify.com/track/6AGOKlMZWLCaEJGnaROtF9,10/16/2020,10/23/2020,Bulgaria
71,Someone You Loved,Lewis Capaldi,7923,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,10/16/2020,10/23/2020,Bulgaria
72,Get Back,Pop Smoke,7908,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7,10/16/2020,10/23/2020,Bulgaria
73,Lucid Dreams,Juice WRLD,7895,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,10/16/2020,10/23/2020,Bulgaria
74,Lollipop,Gafur,7845,https://open.spotify.com/track/1QmfSqTKuspgO4QZKJZWgP,10/16/2020,10/23/2020,Bulgaria
75,GOOBA,6ix9ine,7819,https://open.spotify.com/track/6qiiDtFAJjyEhoZVcf6ovL,10/16/2020,10/23/2020,Bulgaria
76,Sofia Hills,FYRE,7693,https://open.spotify.com/track/788fXILjvTnAoHw4rtIJCA,10/16/2020,10/23/2020,Bulgaria
77,Dance Monkey,Tones And I,7672,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,10/16/2020,10/23/2020,Bulgaria
78,Wolves (feat. Post Malone),Big Sean,7613,https://open.spotify.com/track/33gwZOGJWEZ7dRWPqPxBEZ,10/16/2020,10/23/2020,Bulgaria
79,After Party,Don Toliver,7521,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,10/16/2020,10/23/2020,Bulgaria
80,Don't Start Now,Dua Lipa,7398,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,10/16/2020,10/23/2020,Bulgaria
81,Come & Go (with Marshmello),Juice WRLD,7355,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,10/16/2020,10/23/2020,Bulgaria
82,TKN (feat. Travis Scott),ROSALÍA,7225,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,10/16/2020,10/23/2020,Bulgaria
83,Ice Cream (with Selena Gomez),BLACKPINK,7199,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz,10/16/2020,10/23/2020,Bulgaria
84,Still Don't Know My Name,Labrinth,7194,https://open.spotify.com/track/6N22FZs2ZhPBYi3b9XPajV,10/16/2020,10/23/2020,Bulgaria
85,Party Girl,StaySolidRocky,7173,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP,10/16/2020,10/23/2020,Bulgaria
86,Sweater Weather,The Neighbourhood,7164,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,10/16/2020,10/23/2020,Bulgaria
87,Robbery,Juice WRLD,7148,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,10/16/2020,10/23/2020,Bulgaria
88,"Baby, I'm Jealous (feat. Doja Cat)",Bebe Rexha,7124,https://open.spotify.com/track/2fTdRdN73RgIgcUZN33dvt,10/16/2020,10/23/2020,Bulgaria
89,ASMR,V:RGO,7114,https://open.spotify.com/track/5FDkJpFAtsN2kEzewwURD5,10/16/2020,10/23/2020,Bulgaria
90,Wishing Well,Juice WRLD,7082,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,10/16/2020,10/23/2020,Bulgaria
91,Falling,Trevor Daniel,7068,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7,10/16/2020,10/23/2020,Bulgaria
92,Te Amo,Torino,6994,https://open.spotify.com/track/6fcPuGEcPN6oq7DCLocYU0,10/16/2020,10/23/2020,Bulgaria
93,Ride It,Regard,6973,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,10/16/2020,10/23/2020,Bulgaria
94,Тясно,Papi Hans,6971,https://open.spotify.com/track/2WLblaohBVAo5ExXjrTg6i,10/16/2020,10/23/2020,Bulgaria
95,"Але, Але",SkandaU,6966,https://open.spotify.com/track/0TevDXGxJXIAzvTtJmkXLD,10/16/2020,10/23/2020,Bulgaria
96,Señorita,Shawn Mendes,6877,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,10/16/2020,10/23/2020,Bulgaria
97,Pak shte go napravya,Tsvetelina Grahich,6863,https://open.spotify.com/track/4FT2PAHEMNMFHHKqomJJ27,10/16/2020,10/23/2020,Bulgaria
98,Vartelezhkata,Yanitsa,6849,https://open.spotify.com/track/4HMiW3eARgvjdCqmhuMJ1V,10/16/2020,10/23/2020,Bulgaria
99,Blood // Water,grandson,6837,https://open.spotify.com/track/0AUyNF6iFxMNQsNx2nhtrw,10/16/2020,10/23/2020,Bulgaria
100,В ръцете на друг,Lidia,6831,https://open.spotify.com/track/22k8cAljnu78XhnPe7Sbcx,10/16/2020,10/23/2020,Bulgaria
101,Bolka moya,Tsvetelina Yaneva,6820,https://open.spotify.com/track/6dLlspYfiur5j8R3u1Sua6,10/16/2020,10/23/2020,Bulgaria
102,Break My Heart,Dua Lipa,6780,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT,10/16/2020,10/23/2020,Bulgaria
103,Всекиму своето,FYRE,6742,https://open.spotify.com/track/0lKiqlTA0kN0k2TrjG5daO,10/16/2020,10/23/2020,Bulgaria
104,Майната ти Св. Валентин,Konstantin,6712,https://open.spotify.com/track/6YMYxgAgA1dtpTPE0zLLxU,10/16/2020,10/23/2020,Bulgaria
105,lovely (with Khalid),Billie Eilish,6704,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,10/16/2020,10/23/2020,Bulgaria
106,Papi Chulo,Octavian,6688,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA,10/16/2020,10/23/2020,Bulgaria
107,Godzilla (feat. Juice WRLD),Eminem,6599,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ,10/16/2020,10/23/2020,Bulgaria
108,Rain On Me (with Ariana Grande),Lady Gaga,6569,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,10/16/2020,10/23/2020,Bulgaria
109,How You Like That,BLACKPINK,6532,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o,10/16/2020,10/23/2020,Bulgaria
110,Излъжи ме,Lidia,6515,https://open.spotify.com/track/197aNKfFNy02if3CpWStRI,10/16/2020,10/23/2020,Bulgaria
111,Lovesick Girls,BLACKPINK,6492,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C,10/16/2020,10/23/2020,Bulgaria
112,SAD!,XXXTENTACION,6457,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,10/16/2020,10/23/2020,Bulgaria
113,Dobre li si,Galena,6426,https://open.spotify.com/track/3RaNeu1vy6xooSAYm6h1UQ,10/16/2020,10/23/2020,Bulgaria
114,Pretty Savage,BLACKPINK,6344,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr,10/16/2020,10/23/2020,Bulgaria
115,Before You Go,Lewis Capaldi,6299,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,10/16/2020,10/23/2020,Bulgaria
116,24 (feat. Lil Baby),Money Man,6265,https://open.spotify.com/track/0xUvi7wldroBzaZCengPa5,10/16/2020,10/23/2020,Bulgaria
117,TROLLZ (with Nicki Minaj),6ix9ine,6238,https://open.spotify.com/track/6R6STxTrOTeF8OS8iwio4a,10/16/2020,10/23/2020,Bulgaria
118,Dreams - 2004 Remaster,Fleetwood Mac,6219,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz,10/16/2020,10/23/2020,Bulgaria
119,Go Crazy,Chris Brown,6209,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK,10/16/2020,10/23/2020,Bulgaria
120,Kings & Queens,Ava Max,6200,https://open.spotify.com/track/1InCpEliLCkWHOBdXW7XSx,10/16/2020,10/23/2020,Bulgaria
121,Panika,Galena,6188,https://open.spotify.com/track/5wcPNdRpptulbKgLljGjMh,10/16/2020,10/23/2020,Bulgaria
122,Smile (with The Weeknd),Juice WRLD,6141,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF,10/16/2020,10/23/2020,Bulgaria
123,Mr. Right Now (feat. Drake),21 Savage,6137,https://open.spotify.com/track/4Q34FP1AT7GEl9oLgNtiWj,10/16/2020,10/23/2020,Bulgaria
124,Tick Tock (feat. 24kGoldn),Clean Bandit,6097,https://open.spotify.com/track/27u7t9d7ZQoyjsCROHuZJ3,10/16/2020,10/23/2020,Bulgaria
125,Daddy Issues,The Neighbourhood,6031,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,10/16/2020,10/23/2020,Bulgaria
126,Lose Control,MEDUZA,5967,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,10/16/2020,10/23/2020,Bulgaria
127,GATTI,JACKBOYS,5960,https://open.spotify.com/track/40mjsnRjCpycdUw3xhS20g,10/16/2020,10/23/2020,Bulgaria
128,bad guy,Billie Eilish,5937,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,10/16/2020,10/23/2020,Bulgaria
129,hot girl bummer,blackbear,5928,https://open.spotify.com/track/2mt1IqcFyY1zmYZT8Q3xw9,10/16/2020,10/23/2020,Bulgaria
130,Samo Za Men,EMIL TRF,5915,https://open.spotify.com/track/6sD2Ar3Wmt2Tbxmpw43Qsh,10/16/2020,10/23/2020,Bulgaria
131,Look At Me!,XXXTENTACION,5910,https://open.spotify.com/track/7floNISpH8VF4z4459Qo18,10/16/2020,10/23/2020,Bulgaria
132,Тутанкамон,FYRE,5904,https://open.spotify.com/track/6hyjot3hIzFAz8iRimnIe6,10/16/2020,10/23/2020,Bulgaria
133,Ai Ai,DARA,5874,https://open.spotify.com/track/1fuqkmon4fZoZsd3tbwv4v,10/16/2020,10/23/2020,Bulgaria
134,Lovefool,twocolors,5872,https://open.spotify.com/track/51Of5p3lKZeOg6itfs4og4,10/16/2020,10/23/2020,Bulgaria
135,Apokalipsis,Vanya,5854,https://open.spotify.com/track/2H6X7pVrrFGZXwFRKbDuld,10/16/2020,10/23/2020,Bulgaria
136,Jocelyn Flores,XXXTENTACION,5848,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,10/16/2020,10/23/2020,Bulgaria
137,ROXANNE,Arizona Zervas,5799,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,10/16/2020,10/23/2020,Bulgaria
138,WHATS POPPIN,Jack Harlow,5799,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM,10/16/2020,10/23/2020,Bulgaria
139,Тарикат,Aria,5769,https://open.spotify.com/track/13VZmJcFyCLhJXLb4sIJCZ,10/16/2020,10/23/2020,Bulgaria
140,Element,Pop Smoke,5757,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB,10/16/2020,10/23/2020,Bulgaria
141,7 rings,Ariana Grande,5743,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,10/16/2020,10/23/2020,Bulgaria
142,Adore You,Harry Styles,5740,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,10/16/2020,10/23/2020,Bulgaria
143,Щрак,Lidia,5662,https://open.spotify.com/track/4yYvrii3UBxG4xHginvLR2,10/16/2020,10/23/2020,Bulgaria
144,Lamborghini,Galena,5643,https://open.spotify.com/track/5v1ngTQTFEjKEirsiaKsvQ,10/16/2020,10/23/2020,Bulgaria
145,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,5594,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG,10/16/2020,10/23/2020,Bulgaria
146,Taka ni se pada,Preslava,5546,https://open.spotify.com/track/4QVBJZKMRLl2XsSDGbsf7D,10/16/2020,10/23/2020,Bulgaria
147,Let Me Love You Like A Woman,Lana Del Rey,5543,https://open.spotify.com/track/4HvE2E9rXJDcQhE4YfeNuG,10/16/2020,10/23/2020,Bulgaria
148,Physical,Dua Lipa,5536,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,10/16/2020,10/23/2020,Bulgaria
149,everything i wanted,Billie Eilish,5535,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,10/16/2020,10/23/2020,Bulgaria
150,Djeale,Emilia,5531,https://open.spotify.com/track/2V5LZRtEyOIs3C1DC1s1oE,10/16/2020,10/23/2020,Bulgaria
151,Майка му стара,SkandaU,5522,https://open.spotify.com/track/5zKG3eHDNhq2tAjruRnWeK,10/16/2020,10/23/2020,Bulgaria
152,Without Me,Halsey,5499,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ,10/16/2020,10/23/2020,Bulgaria
153,Moonlight,XXXTENTACION,5490,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,10/16/2020,10/23/2020,Bulgaria
154,Бийта като спре,FYRE,5473,https://open.spotify.com/track/5evJJmNenJJF04OBGEGgZc,10/16/2020,10/23/2020,Bulgaria
155,Do I Wanna Know?,Arctic Monkeys,5394,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt,10/16/2020,10/23/2020,Bulgaria
156,my ex's best friend (with blackbear),Machine Gun Kelly,5366,https://open.spotify.com/track/7kDUspsoYfLkWnZR7qwHZl,10/16/2020,10/23/2020,Bulgaria
157,Don Omar,EMIL TRF,5319,https://open.spotify.com/track/4LV5CeYwDfW5fEIovzQKLi,10/16/2020,10/23/2020,Bulgaria
158,Whoopty,CJ,5296,https://open.spotify.com/track/1RSzyxqtIO4yX3EyiV4zT5,10/16/2020,10/23/2020,Bulgaria
159,'Till I Collapse,Eminem,5285,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS,10/16/2020,10/23/2020,Bulgaria
160,Dennis Rodman (feat. Tyga),A$AP Ferg,5285,https://open.spotify.com/track/0E72UaOjGEOHJliDjq6Ivw,10/16/2020,10/23/2020,Bulgaria
161,Не си ти,Константин,5244,https://open.spotify.com/track/2lhAnLFHFTOvPPGCK215yS,10/16/2020,10/23/2020,Bulgaria
162,Kupih ti sartse,Emanuela,5212,https://open.spotify.com/track/1TIQ8BrPa6qiL7l3k4El2e,10/16/2020,10/23/2020,Bulgaria
163,death bed (coffee for your head),Powfu,5211,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,10/16/2020,10/23/2020,Bulgaria
164,Heartless,The Weeknd,5203,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8,10/16/2020,10/23/2020,Bulgaria
165,Tvoeto Ferrari,Yanitsa,5191,https://open.spotify.com/track/5L34SZ4lmoPZiEPQtP1TTf,10/16/2020,10/23/2020,Bulgaria
166,Star Shopping,Lil Peep,5180,https://open.spotify.com/track/30bqVoKjX479ab90a8Pafp,10/16/2020,10/23/2020,Bulgaria
167,Poludyavash,Malkata,5175,https://open.spotify.com/track/0iIAmOd9IVJK5KZ7hx8eS5,10/16/2020,10/23/2020,Bulgaria
168,Believer,Imagine Dragons,5164,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,10/16/2020,10/23/2020,Bulgaria
169,Bandit (with YoungBoy Never Broke Again),Juice WRLD,5141,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,10/16/2020,10/23/2020,Bulgaria
170,Къде си,Diona,5138,https://open.spotify.com/track/37Jw3XewrNezUMlxvX4qeJ,10/16/2020,10/23/2020,Bulgaria
171,24/7,Ilian,5112,https://open.spotify.com/track/4gLbxitgCVPYN1kNYVJmTC,10/16/2020,10/23/2020,Bulgaria
172,Ric Flair Drip (& Metro Boomin),Offset,5108,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,10/16/2020,10/23/2020,Bulgaria
173,Jerusalema (feat. Nomcebo Zikode),Master KG,5060,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi,10/16/2020,10/23/2020,Bulgaria
174,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,5051,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z,10/16/2020,10/23/2020,Bulgaria
175,Mad at Disney,salem ilese,5028,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE,10/16/2020,10/23/2020,Bulgaria
176,Train Wreck,James Arthur,5022,https://open.spotify.com/track/55Am8neGJkdj2ADaM3aw5H,10/16/2020,10/23/2020,Bulgaria
177,Fenomenalen,Galena,5011,https://open.spotify.com/track/69zyifKelGUoEBEKfCX5ri,10/16/2020,10/23/2020,Bulgaria
178,BOP,DaBaby,5010,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN,10/16/2020,10/23/2020,Bulgaria
179,Bet You Wanna (feat. Cardi B),BLACKPINK,4967,https://open.spotify.com/track/7iAgNZdotu40NwtoIWJHFe,10/16/2020,10/23/2020,Bulgaria
180,BUTTERFLY EFFECT,Travis Scott,4964,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4,10/16/2020,10/23/2020,Bulgaria
181,Зарязан,Medi,4916,https://open.spotify.com/track/4CDi0JRn14RHhT2uGPeZXk,10/16/2020,10/23/2020,Bulgaria
182,Secrets,Regard,4913,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg,10/16/2020,10/23/2020,Bulgaria
183,Still Be Friends (feat. Tory Lanez & Tyga),G-Eazy,4910,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892,10/16/2020,10/23/2020,Bulgaria
184,Space Cadet (feat. Gunna),Metro Boomin,4906,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,10/16/2020,10/23/2020,Bulgaria
185,Cat Girls Are Ruining My Life!,CORPSE,4893,https://open.spotify.com/track/4SPBwOTXgku4QvmRtMEGfW,10/16/2020,10/23/2020,Bulgaria
186,Koy,Aria,4892,https://open.spotify.com/track/0gkH2x7PQIPz4majlHkAqr,10/16/2020,10/23/2020,Bulgaria
187,rockstar (feat. 21 Savage),Post Malone,4859,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,10/16/2020,10/23/2020,Bulgaria
188,All Girls Are The Same,Juice WRLD,4858,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,10/16/2020,10/23/2020,Bulgaria
189,Miss YOU!,CORPSE,4849,https://open.spotify.com/track/3pXVmZh293nWtqxildz9jf,10/16/2020,10/23/2020,Bulgaria
190,STARGAZING,Travis Scott,4846,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,10/16/2020,10/23/2020,Bulgaria
191,Мръсна песен,Riko Band,4822,https://open.spotify.com/track/2wSJoQgvqfQZzHNJBSa0q9,10/16/2020,10/23/2020,Bulgaria
192,THE BADDEST,K/DA,4811,https://open.spotify.com/track/2V4Fx72svQRxrFvNT1eq5f,10/16/2020,10/23/2020,Bulgaria
193,Falling Down - Bonus Track,Lil Peep,4792,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,10/16/2020,10/23/2020,Bulgaria
194,In Your Eyes,The Weeknd,4785,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,10/16/2020,10/23/2020,Bulgaria
195,Circles,Post Malone,4781,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,10/16/2020,10/23/2020,Bulgaria
196,Tragvay si,Emilia,4776,https://open.spotify.com/track/1HFM7MynZQTota9GSdPZt5,10/16/2020,10/23/2020,Bulgaria
197,Legends Never Die,League of Legends,4775,https://open.spotify.com/track/1FpVJ7HpZInE2GvhVE2TwT,10/16/2020,10/23/2020,Bulgaria
198,Akula,Emilia,4766,https://open.spotify.com/track/79J8ETyLFUdFTDZHXNNKie,10/16/2020,10/23/2020,Bulgaria
199,Glock In My Lap,21 Savage,4765,https://open.spotify.com/track/6pcywuOeGGWeOQzdUyti6k,10/16/2020,10/23/2020,Bulgaria
200,Let Me Down Slowly,Alec Benjamin,4758,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d,10/16/2020,10/23/2020,Bulgaria
1,positions,Ariana Grande,46365,https://open.spotify.com/track/7igeByaBM0MgGsgXtNxDJ7,10/23/2020,10/30/2020,Bulgaria
2,Gledai me,Gery-Nikol,32237,https://open.spotify.com/track/0txHI0BUicGtEOT6FClpiU,10/23/2020,10/30/2020,Bulgaria
3,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,30518,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,10/23/2020,10/30/2020,Bulgaria
4,WAP (feat. Megan Thee Stallion),Cardi B,26311,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,10/23/2020,10/30/2020,Bulgaria
5,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,24945,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,10/23/2020,10/30/2020,Bulgaria
6,"Не, мерси - Single",Medi,23238,https://open.spotify.com/track/1bwLTopYsL8A0j0fg7fi79,10/23/2020,10/30/2020,Bulgaria
7,Mood (feat. iann dior),24kGoldn,22923,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,10/23/2020,10/30/2020,Bulgaria
8,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,21335,https://open.spotify.com/track/4jVBIpuOiMj1crqd8LoCrJ,10/23/2020,10/30/2020,Bulgaria
9,POPSTAR (feat. Drake),DJ Khaled,19406,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq,10/23/2020,10/30/2020,Bulgaria
10,What You Know Bout Love,Pop Smoke,19200,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,10/23/2020,10/30/2020,Bulgaria
11,ROCKSTAR (feat. Roddy Ricch),DaBaby,17699,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,10/23/2020,10/30/2020,Bulgaria
