,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
163,Netflix & Chill,Fredo,41764,https://open.spotify.com/track/31m40qBxoj4iMSnQLkq8nP,12/27/2019,1/3/2020,Ireland
164,all the good girls go to hell,Billie Eilish,41639,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx,12/27/2019,1/3/2020,Ireland
165,High Hopes,Panic! At The Disco,41448,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,12/27/2019,1/3/2020,Ireland
166,Youngblood,5 Seconds of Summer,41387,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,12/27/2019,1/3/2020,Ireland
167,Just You and I,Tom Walker,41342,https://open.spotify.com/track/03x2rVJRFUrvwlfxoHd9Mo,12/27/2019,1/3/2020,Ireland
168,All Day And Night,Jax Jones,41163,https://open.spotify.com/track/5naYe7rLMZcLfO1DKg48MK,12/27/2019,1/3/2020,Ireland
169,One,Lewis Capaldi,41093,https://open.spotify.com/track/5C1TucCRf4Vjjree1OItyv,12/27/2019,1/3/2020,Ireland
170,VIBEZ,DaBaby,41084,https://open.spotify.com/track/0fySG6A6qLE8IvDpayb5bM,12/27/2019,1/3/2020,Ireland
171,Dancing With A Stranger (with Normani),Sam Smith,40782,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,12/27/2019,1/3/2020,Ireland
172,Don't Rush (feat. Headie One),Young T & Bugsey,40650,https://open.spotify.com/track/0PXukVbYpvz40KcEFKnIw7,12/27/2019,1/3/2020,Ireland
173,Murder On My Mind,YNW Melly,40593,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,12/27/2019,1/3/2020,Ireland
174,Jocelyn Flores,XXXTENTACION,40327,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,12/27/2019,1/3/2020,Ireland
175,Don't Stop Me Now - Remastered 2011,Queen,40289,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,12/27/2019,1/3/2020,Ireland
176,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,40027,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,12/27/2019,1/3/2020,Ireland
177,Maniac,Conan Gray,40009,https://open.spotify.com/track/7hpJ9tATWb2vztlq99hERP,12/27/2019,1/3/2020,Ireland
178,Sometimes,Gerry Cinnamon,39980,https://open.spotify.com/track/2c9OnhCwDVpKZWjOPqKiA8,12/27/2019,1/3/2020,Ireland
179,when the party's over - Recorded at Spotify Studios NYC,Lewis Capaldi,39863,https://open.spotify.com/track/6H7fWtwEUHVfTyZD7zeG4w,12/27/2019,1/3/2020,Ireland
180,Juice,Lizzo,39747,https://open.spotify.com/track/0k664IuFwVP557Gnx7RhIl,12/27/2019,1/3/2020,Ireland
