,,,Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.,,,,
Position,Track Name,Artist,Streams,URL,Week Beginning,Week Ending,Country
80,PORFA,Feid,333367,https://open.spotify.com/track/3iQOfefMGDVDwo8dZoco8T,2/14/2020,2/21/2020,Argentina
81,Cuaderno,Dalex,326705,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,2/14/2020,2/21/2020,Argentina
82,No Time To Die,Billie Eilish,325377,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR,2/14/2020,2/21/2020,Argentina
83,Calma - Remix,Pedro Capó,322475,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2/14/2020,2/21/2020,Argentina
84,La Pared 360,Lenny Tavárez,321742,https://open.spotify.com/track/2w8SKQCnT2YQK1qCqKl2uW,2/14/2020,2/21/2020,Argentina
85,Tal Vez,Paulo Londra,319716,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,2/14/2020,2/21/2020,Argentina
86,Un Año,Sebastian Yatra,315122,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,2/14/2020,2/21/2020,Argentina
87,FRESCO,WOS,313368,https://open.spotify.com/track/0blWPYAfbvpRLVHUcmqmmj,2/14/2020,2/21/2020,Argentina
88,La Playax,Fer Palacio,308610,https://open.spotify.com/track/40fOB5r0wfKzcKZU0SkrAI,2/14/2020,2/21/2020,Argentina
89,La Playa,DJ Alex,307491,https://open.spotify.com/track/0WRHSge90uKgvisLnruav2,2/14/2020,2/21/2020,Argentina
90,Fantasias - Unplugged,Rauw Alejandro,306408,https://open.spotify.com/track/6qqd7DGn2VXzxsR4k3Ycun,2/14/2020,2/21/2020,Argentina
91,Bellaquita,Dalex,301994,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ,2/14/2020,2/21/2020,Argentina
92,Imaginate,Rich Music LTD,301186,https://open.spotify.com/track/29ShXDWDedEwZkYc8Du08N,2/14/2020,2/21/2020,Argentina
93,Girl,Myke Towers,301022,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5,2/14/2020,2/21/2020,Argentina
94,ROXANNE,Arizona Zervas,295045,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2/14/2020,2/21/2020,Argentina
95,Me Gusta,Ciro y los Persas,294485,https://open.spotify.com/track/3pMo77B4r1NwwIK78lO4xf,2/14/2020,2/21/2020,Argentina
96,Tik Tok Remix,DJ Alex,291579,https://open.spotify.com/track/39Eg7ODMsB9Uu55Q0UJQzV,2/14/2020,2/21/2020,Argentina
97,Dejemos Que Pase,Maria Becerra,289784,https://open.spotify.com/track/6LnXhWRXn8i7xUjEaqwIE9,2/14/2020,2/21/2020,Argentina
98,Soy Sabalero,Los Palmeras,287237,https://open.spotify.com/track/6MIulZ9FG6Td02EpvFC5ZL,2/14/2020,2/21/2020,Argentina
99,Adan y Eva,Paulo Londra,287220,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2/14/2020,2/21/2020,Argentina
100,Que Calor (with J Balvin & El Alfa),Major Lazer,285137,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,2/14/2020,2/21/2020,Argentina
101,Cristina,Sebastian Yatra,282774,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k,2/14/2020,2/21/2020,Argentina
102,La Forma en Que Me Miras,Super Yei,281820,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW,2/14/2020,2/21/2020,Argentina
103,Con Calma,Daddy Yankee,281066,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2/14/2020,2/21/2020,Argentina
104,QUE PRETENDES,J Balvin,279551,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2/14/2020,2/21/2020,Argentina
105,El Efecto,Rauw Alejandro,278793,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj,2/14/2020,2/21/2020,Argentina
106,everything i wanted,Billie Eilish,273885,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2/14/2020,2/21/2020,Argentina
107,Me Vas a Extrañar - En Vivo,Damas Gratis,267366,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW,2/14/2020,2/21/2020,Argentina
108,Te Olvidaré,MYA,267337,https://open.spotify.com/track/4jrZI0XdexLjrHlBwLbhzL,2/14/2020,2/21/2020,Argentina
109,Disfruto,Ke Personajes,263704,https://open.spotify.com/track/1v4ggzkdNysd77L7oJ6GmU,2/14/2020,2/21/2020,Argentina
110,Physical,Dua Lipa,262006,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V,2/14/2020,2/21/2020,Argentina
111,El efecto - Remix,DJ Alex,261843,https://open.spotify.com/track/4LRYdLim72NkkWlBBgKOZG,2/14/2020,2/21/2020,Argentina
112,Loco,Beéle,260764,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03,2/14/2020,2/21/2020,Argentina
113,+,Aitana,257389,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA,2/14/2020,2/21/2020,Argentina
114,Y La Hice Llorar,Los Ángeles Azules,256051,https://open.spotify.com/track/7HzaLRADmek8SLFmNwbKXi,2/14/2020,2/21/2020,Argentina
115,Piensan,Myke Towers,256022,https://open.spotify.com/track/1A9PKAFEHMWgXNLpgf7k4J,2/14/2020,2/21/2020,Argentina
116,Lil Baby,Bizarrap,254012,https://open.spotify.com/track/49rpYHsEJU2HK826B3rxPq,2/14/2020,2/21/2020,Argentina
117,Infeliz,Arcangel,253850,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m,2/14/2020,2/21/2020,Argentina
118,Trátame Suavemente - Remasterizado 2007,Soda Stereo,253557,https://open.spotify.com/track/65DBZofI0b79kfHTcWWDuU,2/14/2020,2/21/2020,Argentina
119,Atrévete,Nicky Jam,251916,https://open.spotify.com/track/26Qhn2T88XqVinXQpmSarj,2/14/2020,2/21/2020,Argentina
120,Te Quemaste,Manuel Turizo,251454,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC,2/14/2020,2/21/2020,Argentina
121,Runaway,Sebastian Yatra,250900,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,2/14/2020,2/21/2020,Argentina
122,Mirenla,Ciro y los Persas,250731,https://open.spotify.com/track/027NtsXW0vpDFhzxsJKmTL,2/14/2020,2/21/2020,Argentina
123,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,249788,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2/14/2020,2/21/2020,Argentina
124,Cuerpo en Venta,Noriel,246599,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7,2/14/2020,2/21/2020,Argentina
125,Seguir Viviendo Sin Tu Amor,Luis Alberto Spinetta,245718,https://open.spotify.com/track/2qBirMakpTdz9ymxrZEyzg,2/14/2020,2/21/2020,Argentina
126,La Boca,Mau y Ricky,245711,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2/14/2020,2/21/2020,Argentina
127,DOLLAR,Becky G,245504,https://open.spotify.com/track/2uhMYJq2TODWBuZhHRrdWy,2/14/2020,2/21/2020,Argentina
128,Te Robaré,Nicky Jam,243552,https://open.spotify.com/track/4PJ3umtW1aWdfh5EITHc6T,2/14/2020,2/21/2020,Argentina
129,Velitas,Darell,242272,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq,2/14/2020,2/21/2020,Argentina
130,Spaghetti del Rock,Divididos,242213,https://open.spotify.com/track/6rg1MBZqggsQ5olFGTw0rr,2/14/2020,2/21/2020,Argentina
131,"Trueno: Bzrp Music Sessions, Vol. 16",Bizarrap,241398,https://open.spotify.com/track/7ouulWlZPefmEIGYWNyiPH,2/14/2020,2/21/2020,Argentina
132,Creo,Callejeros,233984,https://open.spotify.com/track/5Bi9Cq5oVFy1OtUgecbegZ,2/14/2020,2/21/2020,Argentina
133,Someone You Loved,Lewis Capaldi,232209,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2/14/2020,2/21/2020,Argentina
134,Inolvidable,Ovy On The Drums,230712,https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF,2/14/2020,2/21/2020,Argentina
135,C14TORCE III,Cazzu,229366,https://open.spotify.com/track/5feYWe3hr9hZ7jEXfa2UcS,2/14/2020,2/21/2020,Argentina
136,Adore You,Harry Styles,229095,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,2/14/2020,2/21/2020,Argentina
137,Baila Conmigo (feat. Kelly Ruiz),Dayvi,228802,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,2/14/2020,2/21/2020,Argentina
138,Juntos a la Par,Pappo,228643,https://open.spotify.com/track/1Ig4pCPanhzXl7C86MmBUc,2/14/2020,2/21/2020,Argentina
139,Pasos Al Costado,Turf,227628,https://open.spotify.com/track/7upAH0ezzsThyvr33YKn4u,2/14/2020,2/21/2020,Argentina
140,Tutu - Remix,Camilo,226922,https://open.spotify.com/track/302I7g0l3jmAbzFu9WBCmu,2/14/2020,2/21/2020,Argentina
141,Zafar,La Vela Puerca,226794,https://open.spotify.com/track/1wIUWGdTdhVk5gIPd0ULxX,2/14/2020,2/21/2020,Argentina
142,Uno más uno,DJ Alex,226440,https://open.spotify.com/track/56HBkP5mBsUALQnstFiqIY,2/14/2020,2/21/2020,Argentina
143,Mi Error - Remix,Eladio Carrion,226247,https://open.spotify.com/track/5IjOqh4XLyjHINuOGolmAt,2/14/2020,2/21/2020,Argentina
144,Te Vi,Piso 21,226090,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2/14/2020,2/21/2020,Argentina
145,"Lalo Ebratt: Bzrp Music Sessions, Vol. 22",Bizarrap,225754,https://open.spotify.com/track/5gjEktQCyYIccQwQZTpLXU,2/14/2020,2/21/2020,Argentina
146,Crimen,Gustavo Cerati,225122,https://open.spotify.com/track/3oqWr0jDWNXxWufNogGREp,2/14/2020,2/21/2020,Argentina
147,No Se Me Quita (feat. Ricky Martin),Maluma,223641,https://open.spotify.com/track/1GBLO0NFODuL31A5fgw0uR,2/14/2020,2/21/2020,Argentina
148,Otro Trago,Sech,222799,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2/14/2020,2/21/2020,Argentina
149,Por Eso Vine,Paulo Londra,222350,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu,2/14/2020,2/21/2020,Argentina
150,No Te Creas Tan Importante - En Vivo,Damas Gratis,221705,https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk,2/14/2020,2/21/2020,Argentina
151,Tan Solo,Los Piojos,220956,https://open.spotify.com/track/6vNaGz1KH44XJ9zRyCE81I,2/14/2020,2/21/2020,Argentina
152,"John C: Bzrp Music Sessions, Vol. 18",Bizarrap,219595,https://open.spotify.com/track/08ilexedmUuccTWTeK7Dvb,2/14/2020,2/21/2020,Argentina
153,Amor (Ft. Mon Laferte) - MTV Unplugged,Los Auténticos Decadentes,219269,https://open.spotify.com/track/1QjfU3jkGInap7Vm9lVJIQ,2/14/2020,2/21/2020,Argentina
154,A Las Nueve,No Te Va Gustar,218536,https://open.spotify.com/track/68cko9zdsKwaxgb98sF36S,2/14/2020,2/21/2020,Argentina
155,La Playa,Myke Towers,217593,https://open.spotify.com/track/6768f4xbHQBpJo5lvFVNvs,2/14/2020,2/21/2020,Argentina
156,TERRAZA,WOS,216960,https://open.spotify.com/track/6cLWKCBNawunqBHmyzdG7v,2/14/2020,2/21/2020,Argentina
157,Circles,Post Malone,216262,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2/14/2020,2/21/2020,Argentina
158,Un Poco de Amor Francés,Patricio Rey y sus Redonditos de Ricota,215291,https://open.spotify.com/track/1MRhIdcloOD0uiiG3ybXGX,2/14/2020,2/21/2020,Argentina
159,Diva,Nicki Nicole,213154,https://open.spotify.com/track/6kyp35INigDcwXHTKCHoAk,2/14/2020,2/21/2020,Argentina
160,Por Mil Noches,Airbag,211799,https://open.spotify.com/track/10zSgbysU2KyVTrcRmtu62,2/14/2020,2/21/2020,Argentina
161,"Frijo: Bzrp Music Sessions, Vol. 10",Bizarrap,211566,https://open.spotify.com/track/5z2pkfNzSL9Ad87xcQQEdw,2/14/2020,2/21/2020,Argentina
162,I Don't Care (with Justin Bieber),Ed Sheeran,211044,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2/14/2020,2/21/2020,Argentina
163,Como Así (feat. CNCO),Lali,210392,https://open.spotify.com/track/5hoIOyMDt2cQx6DU0UyiBj,2/14/2020,2/21/2020,Argentina
164,Qué Pena,Maluma,209996,https://open.spotify.com/track/5099x34vBakWpGkHourFxP,2/14/2020,2/21/2020,Argentina
165,High - Remix,DJ Alex,209942,https://open.spotify.com/track/29LpNK1ExfcEQpdpqjIogI,2/14/2020,2/21/2020,Argentina
166,Olvídala,Los Palmeras,209301,https://open.spotify.com/track/0cXGtTRfQKSHojilCoBAOd,2/14/2020,2/21/2020,Argentina
167,Cristina Remix,DJ Alex,209224,https://open.spotify.com/track/0ri6HvRxDmSXudAxwG3FiM,2/14/2020,2/21/2020,Argentina
168,Mil Horas,Los Abuelos De La Nada,207561,https://open.spotify.com/track/6sBgH04G1edCBg7eC8rIdl,2/14/2020,2/21/2020,Argentina
169,My Oh My (feat. DaBaby),Camila Cabello,206804,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,2/14/2020,2/21/2020,Argentina
170,Nunca quise,Intoxicados,206524,https://open.spotify.com/track/0ZAJ660VP57lLK4U7NlGOy,2/14/2020,2/21/2020,Argentina
171,"BOTA FUEGO (feat. Dímelo Flow, Justin Quiles & Lenny Tavárez) - Remix",Mau y Ricky,205309,https://open.spotify.com/track/4MxYiw28F30NGOaTZ1ySqd,2/14/2020,2/21/2020,Argentina
172,Chau,No Te Va Gustar,203928,https://open.spotify.com/track/3uP1USIwwDpOA8uw0LjY2P,2/14/2020,2/21/2020,Argentina
173,Bonita,Juanes,203407,https://open.spotify.com/track/3ewwb5s3WHYqEdkBnwKlTS,2/14/2020,2/21/2020,Argentina
174,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,203135,https://open.spotify.com/track/4jTKJOFxaqEcm558JYi4Dh,2/14/2020,2/21/2020,Argentina
175,Un Ángel para Tu Soledad,Patricio Rey y sus Redonditos de Ricota,199975,https://open.spotify.com/track/7fbuABzGfagLWkI54bxL6c,2/14/2020,2/21/2020,Argentina
176,Personalmente,Las Pelotas,199269,https://open.spotify.com/track/7q7XFO9av9VpNJSXKJwJxD,2/14/2020,2/21/2020,Argentina
177,La Cama,Lunay,198886,https://open.spotify.com/track/0OoqRZXnSrgIUAha3iLKG1,2/14/2020,2/21/2020,Argentina
178,Ocho Cuarenta,Rodrigo,198028,https://open.spotify.com/track/6jDx3MNG0yJdrvEBZohKBE,2/14/2020,2/21/2020,Argentina
179,Una Nueva Noche Fría,Callejeros,197523,https://open.spotify.com/track/39KmBOGkD1ztCbVeo2uspA,2/14/2020,2/21/2020,Argentina
180,Fue Difícil,Rodrigo Tapari,197213,https://open.spotify.com/track/3p9UeIicVHsdEUBucLJqes,2/14/2020,2/21/2020,Argentina
181,B11 (feat. Myke Towers),Rvssian,197139,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl,2/14/2020,2/21/2020,Argentina
182,Flaca,Andrés Calamaro,196609,https://open.spotify.com/track/1p7m9H4H8s0Y7SgRm7j3ED,2/14/2020,2/21/2020,Argentina
183,Fresko,Bhavi,196579,https://open.spotify.com/track/2Zbw0nOYZoKU27sOYbrsv7,2/14/2020,2/21/2020,Argentina
184,Shallow,Lady Gaga,196246,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2/14/2020,2/21/2020,Argentina
185,Perreito,Mariah Angeliq,196115,https://open.spotify.com/track/5LsUdPeqmKVGlPJre2sIRt,2/14/2020,2/21/2020,Argentina
186,Dubai,Mesita,195892,https://open.spotify.com/track/6VfBGvv3hYMNWKNWT2qX0t,2/14/2020,2/21/2020,Argentina
187,Soltera Va - Remix,DJ Alex,195495,https://open.spotify.com/track/4Tb28rtfvLtFeDIZl5MIIE,2/14/2020,2/21/2020,Argentina
188,Nada,Cazzu,194354,https://open.spotify.com/track/7DOh0tBGnyMt6C5OO7o8Yq,2/14/2020,2/21/2020,Argentina
189,Every Breath You Take,The Police,192604,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,2/14/2020,2/21/2020,Argentina
190,Ya No Tiene Novio,Sebastian Yatra,192186,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2/14/2020,2/21/2020,Argentina
191,Dime Como Hago,Maria Becerra,191718,https://open.spotify.com/track/6ptYQHykWyre18zuq6tcir,2/14/2020,2/21/2020,Argentina
192,Cien Años,Abel Pintos,190562,https://open.spotify.com/track/1HroyPv5zqHJI35kqObRLy,2/14/2020,2/21/2020,Argentina
193,Wapo Traketero,Nicki Nicole,190273,https://open.spotify.com/track/4cBX8xN4joiBKOMaBwZQQX,2/14/2020,2/21/2020,Argentina
194,HP,Maluma,189887,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2/14/2020,2/21/2020,Argentina
195,Forever (feat. Post Malone & Clever),Justin Bieber,189703,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ,2/14/2020,2/21/2020,Argentina
196,Arde la Ciudad,Mancha De Rolando,189687,https://open.spotify.com/track/3SyKG06yOK3omo29EwZ8dP,2/14/2020,2/21/2020,Argentina
197,Tan Lejos,No Te Va Gustar,188919,https://open.spotify.com/track/44m9PAUZYeOEGeaTYh6NAl,2/14/2020,2/21/2020,Argentina
198,"Tengo 30 (feat. Duki, Cazzu, Neo Pistea & Tali Goya)",KHEA,187930,https://open.spotify.com/track/3R1yxKhYKoXqaztyQflEH8,2/14/2020,2/21/2020,Argentina
199,Sin Principio Ni Final,Abel Pintos,187673,https://open.spotify.com/track/6ihwy1c6tsMC6AWANIrhH2,2/14/2020,2/21/2020,Argentina
200,"Loco Contigo (with J. Balvin & Ozuna feat. Nicky Jam, Natti Natasha, Darell & Sech) - REMIX",DJ Snake,187570,https://open.spotify.com/track/5QXQy0f2q8wJNpPwJtjifx,2/14/2020,2/21/2020,Argentina
1,Tusa,KAROL G,2749167,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,2/21/2020,2/28/2020,Argentina
2,Hola - Remix,Dalex,1779258,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt,2/21/2020,2/28/2020,Argentina
3,Dance Monkey,Tones And I,1630710,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2/21/2020,2/28/2020,Argentina
4,Sigues Con El,Dímelo Flow,1624878,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3,2/21/2020,2/28/2020,Argentina
5,Fantasias,Rauw Alejandro,1323912,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy,2/21/2020,2/28/2020,Argentina
6,Muévelo,Nicky Jam,1242832,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ,2/21/2020,2/28/2020,Argentina
7,Par-Tusa,El Dipy,1201395,https://open.spotify.com/track/7iZSr3NiHlqJGAJmlfd3Ru,2/21/2020,2/28/2020,Argentina
8,Recuerdo,TINI,1150084,https://open.spotify.com/track/3DjInVTE03icrWsq2UZV9n,2/21/2020,2/28/2020,Argentina
9,Morado,J Balvin,1078078,https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks,2/21/2020,2/28/2020,Argentina
10,Ignorantes,Bad Bunny,1077979,https://open.spotify.com/track/3wYRLYuO1M88d8woWUIxct,2/21/2020,2/28/2020,Argentina
11,Bellaquita - Remix,Dalex,1056338,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA,2/21/2020,2/28/2020,Argentina
12,Keii,Anuel AA,1035765,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs,2/21/2020,2/28/2020,Argentina
13,Ya No Mas,Fer Palacio,1019675,https://open.spotify.com/track/4dqoJHdxf9Ez4DDqGh2PBc,2/21/2020,2/28/2020,Argentina
14,Vete,Bad Bunny,1011081,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,2/21/2020,2/28/2020,Argentina
15,RITMO (Bad Boys For Life),Black Eyed Peas,970542,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf,2/21/2020,2/28/2020,Argentina
16,Perreo en La Luna,Rich Music LTD,931932,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV,2/21/2020,2/28/2020,Argentina
17,Flasheaste Amor,Agapornis,885054,https://open.spotify.com/track/2ACgvo2Kx4LgWqQ2amvM5C,2/21/2020,2/28/2020,Argentina
18,Que Tire Pa Lante,Daddy Yankee,882131,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1,2/21/2020,2/28/2020,Argentina
19,Diosa,Myke Towers,870434,https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky,2/21/2020,2/28/2020,Argentina
20,China,Anuel AA,861615,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2/21/2020,2/28/2020,Argentina
21,Pa Los Gustos Los Colores,Javiielo,852741,https://open.spotify.com/track/6EWWkqE4aFlZRyoFwwOT8u,2/21/2020,2/28/2020,Argentina
22,Fresa,TINI,822769,https://open.spotify.com/track/4BCPItsB94KDLuERZT3aNM,2/21/2020,2/28/2020,Argentina
23,Don't Start Now,Dua Lipa,786636,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2/21/2020,2/28/2020,Argentina
24,High,Maria Becerra,776350,https://open.spotify.com/track/5vPtzdjJ9tm7XCoKDH22Gb,2/21/2020,2/28/2020,Argentina
25,Me Gusta,Shakira,756902,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a,2/21/2020,2/28/2020,Argentina
26,Dónde Estás,KHEA,753363,https://open.spotify.com/track/16DNJ8y6k97DxuMyV49W7V,2/21/2020,2/28/2020,Argentina
27,Adicto (with Anuel AA & Ozuna),Tainy,743221,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2/21/2020,2/28/2020,Argentina
28,Cómo estás,Ke Personajes,733366,https://open.spotify.com/track/6bLvfGI2XeU5DTl8feuNrk,2/21/2020,2/28/2020,Argentina
29,Blanco,J Balvin,711941,https://open.spotify.com/track/2rc7BkzO8qepMFAxHtOrXc,2/21/2020,2/28/2020,Argentina
30,Quizas,Rich Music LTD,706531,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe,2/21/2020,2/28/2020,Argentina
31,Tutu,Camilo,690437,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2/21/2020,2/28/2020,Argentina
32,Aventura,Lunay,671820,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon,2/21/2020,2/28/2020,Argentina
33,Atrevido,Trueno,657981,https://open.spotify.com/track/49rFA0vfmY9Eel2cInKmTk,2/21/2020,2/28/2020,Argentina
34,Definitivamente,Daddy Yankee,653868,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv,2/21/2020,2/28/2020,Argentina
35,Mejor,Dalex,648774,https://open.spotify.com/track/1mF6sMUsRU9MisrdB9qWvg,2/21/2020,2/28/2020,Argentina
36,Si Te Vas,Sech,638201,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0,2/21/2020,2/28/2020,Argentina
37,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,635398,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6,2/21/2020,2/28/2020,Argentina
38,Soltera Vá,Los Nota Lokos,619721,https://open.spotify.com/track/0ueg5iK0wyh5EgHvtIz4qL,2/21/2020,2/28/2020,Argentina
39,No Me Conoce - Remix,Jhay Cortez,614537,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2/21/2020,2/28/2020,Argentina
40,Whine Up,Nicky Jam,604618,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0,2/21/2020,2/28/2020,Argentina
41,Yummy,Justin Bieber,560361,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,2/21/2020,2/28/2020,Argentina
42,La Playa - Remix,Myke Towers,548718,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7,2/21/2020,2/28/2020,Argentina
43,C90 (Remix),John C,548578,https://open.spotify.com/track/2b6i9zx3ULzKrNWmyP0ePD,2/21/2020,2/28/2020,Argentina
44,LA CANCIÓN,J Balvin,530187,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2/21/2020,2/28/2020,Argentina
45,CANGURO,WOS,518429,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO,2/21/2020,2/28/2020,Argentina
46,Goteo,Duki,518244,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3,2/21/2020,2/28/2020,Argentina
47,Señorita,Shawn Mendes,500642,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2/21/2020,2/28/2020,Argentina
48,Oye,TINI,500395,https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE,2/21/2020,2/28/2020,Argentina
49,Indeciso,Reik,492322,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14,2/21/2020,2/28/2020,Argentina
50,MELÓN VINO,WOS,487450,https://open.spotify.com/track/5uHAzGa4d9j35DEbhUwGhi,2/21/2020,2/28/2020,Argentina
51,La Difícil,Camilo,440416,https://open.spotify.com/track/0PaNKfwdqHjmW7hVEQ0lbu,2/21/2020,2/28/2020,Argentina
52,Callaita,Bad Bunny,429055,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2/21/2020,2/28/2020,Argentina
53,Blinding Lights,The Weeknd,426919,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,2/21/2020,2/28/2020,Argentina
54,"Yo x Ti, Tu x Mi",ROSALÍA,424208,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,2/21/2020,2/28/2020,Argentina
55,Goteo - Remix,Duki,422021,https://open.spotify.com/track/5widvMUA2hiilH1RpOl5aM,2/21/2020,2/28/2020,Argentina
56,The Box,Roddy Ricch,418308,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2/21/2020,2/28/2020,Argentina
57,¿Qué Ha Pasao'?,Abraham Mateo,392010,https://open.spotify.com/track/2zkVH2daHyjS51g7PRJFDn,2/21/2020,2/28/2020,Argentina
58,Porno,Rich Music LTD,390421,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z,2/21/2020,2/28/2020,Argentina
59,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dímelo Flow,388154,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL,2/21/2020,2/28/2020,Argentina
60,Medusa,Jhay Cortez,387566,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP,2/21/2020,2/28/2020,Argentina
61,Tattoo,Rauw Alejandro,386948,https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d,2/21/2020,2/28/2020,Argentina
62,La Forma en Que Me Miras,Super Yei,381852,https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW,2/21/2020,2/28/2020,Argentina
63,No Dijeron Nada,Oscu,369023,https://open.spotify.com/track/66YgptYp9124vxw9yFsIGn,2/21/2020,2/28/2020,Argentina
64,PUTA,j mena,367471,https://open.spotify.com/track/6Hrt2Bsn1GFxjYVULVkSjW,2/21/2020,2/28/2020,Argentina
65,La Pared 360,Lenny Tavárez,365279,https://open.spotify.com/track/2w8SKQCnT2YQK1qCqKl2uW,2/21/2020,2/28/2020,Argentina
